"Date","Price","Open","High","Low","Change %"
"Jun 28, 2013","7.9850","8.0150","8.0433","7.9725","-0.40%"
"Jun 27, 2013","8.0168","7.9970","8.0297","7.9921","0.23%"
"Jun 26, 2013","7.9985","8.0399","8.0426","7.9804","-0.52%"
"Jun 25, 2013","8.0402","8.0592","8.0854","8.0270","-0.26%"
"Jun 24, 2013","8.0614","8.0432","8.0780","8.0230","0.16%"
"Jun 21, 2013","8.0489","8.0996","8.1267","8.0327","-0.65%"
"Jun 20, 2013","8.1015","8.1444","8.1506","8.0647","-0.54%"
"Jun 19, 2013","8.1451","8.2070","8.2216","8.1236","-0.77%"
"Jun 18, 2013","8.2085","8.1870","8.2220","8.1690","0.25%"
"Jun 17, 2013","8.1882","8.1782","8.1968","8.1557","0.07%"
"Jun 14, 2013","8.1828","8.2037","8.2053","8.1494","-0.27%"
"Jun 13, 2013","8.2047","8.1788","8.2246","8.1442","0.29%"
"Jun 12, 2013","8.1806","8.1646","8.1947","8.1352","0.17%"
"Jun 11, 2013","8.1668","8.1303","8.1686","8.1150","0.44%"
"Jun 10, 2013","8.1312","8.0996","8.1392","8.0812","0.26%"
"Jun 07, 2013","8.1103","8.1270","8.1484","8.0898","-0.22%"
"Jun 06, 2013","8.1283","8.0229","8.1645","8.0112","1.30%"
"Jun 05, 2013","8.0238","8.0161","8.0366","7.9977","0.09%"
"Jun 04, 2013","8.0166","8.0165","8.0306","7.9922","-0.01%"
"Jun 03, 2013","8.0178","7.8859","8.0375","7.8859","0.54%"
"May 31, 2013","7.9746","8.0000","8.0118","7.9399","-0.33%"
"May 30, 2013","8.0008","7.9263","8.0088","7.9227","0.91%"
"May 29, 2013","7.9285","7.8683","7.9524","7.8579","0.75%"
"May 28, 2013","7.8698","7.9140","7.9280","7.8640","-0.57%"
"May 27, 2013","7.9149","7.9244","7.9377","7.9091","-0.18%"
"May 24, 2013","7.9291","7.9339","7.9696","7.9101","-0.07%"
"May 23, 2013","7.9349","7.8819","7.9472","7.8609","0.65%"
"May 22, 2013","7.8834","7.9170","7.9704","7.8666","-0.45%"
"May 21, 2013","7.9189","7.9071","7.9361","7.8777","0.13%"
"May 20, 2013","7.9090","7.8660","7.9207","7.8617","0.31%"
"May 17, 2013","7.8847","7.9195","7.9260","7.8574","-0.46%"
"May 16, 2013","7.9211","7.9183","7.9507","7.8972","0.01%"
"May 15, 2013","7.9202","7.9350","7.9554","7.8919","-0.21%"
"May 14, 2013","7.9365","7.9751","8.0079","7.9326","-0.49%"
"May 13, 2013","7.9752","7.9569","7.9905","7.9502","-0.06%"
"May 10, 2013","7.9798","7.9949","8.0143","7.9440","-0.21%"
"May 09, 2013","7.9968","8.0760","8.0878","7.9753","-0.99%"
"May 08, 2013","8.0771","8.0475","8.1035","8.0356","0.35%"
"May 07, 2013","8.0487","8.0621","8.0819","8.0419","-0.18%"
"May 06, 2013","8.0636","8.0717","8.0904","8.0485","-0.12%"
"May 03, 2013","8.0732","8.0411","8.1009","8.0225","0.38%"
"May 02, 2013","8.0423","8.1245","8.1358","8.0244","-1.02%"
"May 01, 2013","8.1251","8.1164","8.1652","8.1115","0.09%"
"Apr 30, 2013","8.1174","8.0739","8.1292","8.0480","0.52%"
"Apr 29, 2013","8.0758","8.0320","8.0869","8.0301","0.54%"
"Apr 26, 2013","8.0321","8.0287","8.0435","8.0079","0.02%"
"Apr 25, 2013","8.0304","8.0409","8.0804","8.0145","-0.14%"
"Apr 24, 2013","8.0418","8.0308","8.0542","8.0021","0.11%"
"Apr 23, 2013","8.0327","8.0766","8.0819","8.0129","-0.57%"
"Apr 22, 2013","8.0788","8.0784","8.0887","8.0456","0.20%"
"Apr 19, 2013","8.0627","8.0676","8.1109","8.0580","-0.06%"
"Apr 18, 2013","8.0675","8.0446","8.0966","8.0359","0.30%"
"Apr 17, 2013","8.0437","8.1490","8.1537","8.0236","-1.28%"
"Apr 16, 2013","8.1483","8.0686","8.1619","8.0545","0.99%"
"Apr 15, 2013","8.0683","8.1175","8.1167","8.0550","-0.61%"
"Apr 12, 2013","8.1176","8.1212","8.1305","8.0711","-0.03%"
"Apr 11, 2013","8.1197","8.0922","8.1407","8.0786","0.30%"
"Apr 10, 2013","8.0956","8.1125","8.1284","8.0829","-0.23%"
"Apr 09, 2013","8.1140","8.0733","8.1276","8.0654","0.50%"
"Apr 08, 2013","8.0733","8.0582","8.0851","8.0459","0.21%"
"Apr 05, 2013","8.0561","8.0173","8.0871","7.9987","0.44%"
"Apr 04, 2013","8.0210","7.9649","8.0316","7.9032","0.69%"
"Apr 03, 2013","7.9664","7.9482","7.9800","7.9305","0.26%"
"Apr 02, 2013","7.9460","7.9752","7.9928","7.9389","-0.37%"
"Apr 01, 2013","7.9754","7.9552","7.9897","7.9276","0.16%"
"Mar 29, 2013","7.9625","7.9636","7.9791","7.9435","-0.03%"
"Mar 28, 2013","7.9648","7.9394","7.9822","7.9257","0.29%"
"Mar 27, 2013","7.9415","7.9852","7.9923","7.9226","-0.56%"
"Mar 26, 2013","7.9861","7.9793","8.0078","7.9666","0.04%"
"Mar 25, 2013","7.9832","8.0557","8.1044","7.9675","-1.05%"
"Mar 22, 2013","8.0681","8.0131","8.0824","8.0058","0.64%"
"Mar 21, 2013","8.0164","8.0367","8.0482","8.0031","-0.21%"
"Mar 20, 2013","8.0335","7.9949","8.0620","7.9893","0.36%"
"Mar 19, 2013","8.0045","8.0560","8.0650","7.9824","-0.60%"
"Mar 18, 2013","8.0529","8.0251","8.0790","8.0055","-0.89%"
"Mar 15, 2013","8.1254","8.0795","8.1447","8.0770","0.53%"
"Mar 14, 2013","8.0826","8.0517","8.1012","8.0229","0.37%"
"Mar 13, 2013","8.0525","8.0982","8.1201","8.0293","-0.60%"
"Mar 12, 2013","8.1015","8.1094","8.1289","8.0743","-0.12%"
"Mar 11, 2013","8.1112","8.0751","8.1174","8.0652","0.37%"
"Mar 08, 2013","8.0810","8.1513","8.1655","8.0509","-0.87%"
"Mar 07, 2013","8.1522","8.0683","8.1615","8.0590","1.02%"
"Mar 06, 2013","8.0698","8.1163","8.1221","8.0715","-0.58%"
"Mar 05, 2013","8.1169","8.1082","8.1374","8.0920","0.11%"
"Mar 04, 2013","8.1079","8.0962","8.1131","8.0795","0.07%"
"Mar 01, 2013","8.1025","8.1263","8.1535","8.0676","-0.29%"
"Feb 28, 2013","8.1261","8.1812","8.1934","8.1194","-0.70%"
"Feb 27, 2013","8.1833","8.1355","8.1864","8.1197","0.58%"
"Feb 26, 2013","8.1360","8.1543","8.1747","8.1084","-0.10%"
"Feb 25, 2013","8.1443","8.2384","8.3013","8.1331","-0.96%"
"Feb 22, 2013","8.2232","8.2285","8.2606","8.1948","-0.09%"
"Feb 21, 2013","8.2303","8.2858","8.2944","8.2122","-0.65%"
"Feb 20, 2013","8.2838","8.3596","8.3889","8.2764","-0.91%"
"Feb 19, 2013","8.3599","8.3344","8.3655","8.3221","0.31%"
"Feb 18, 2013","8.3340","8.3183","8.3521","8.3073","0.06%"
"Feb 15, 2013","8.3294","8.3232","8.3475","8.2921","0.05%"
"Feb 14, 2013","8.3251","8.3812","8.3887","8.2971","-0.69%"
"Feb 13, 2013","8.3833","8.3837","8.4282","8.3669","0.00%"
"Feb 12, 2013","8.3833","8.3532","8.4007","8.3288","0.32%"
"Feb 11, 2013","8.3562","8.3264","8.3680","8.3239","0.31%"
"Feb 08, 2013","8.3300","8.3482","8.3706","8.3214","-0.24%"
"Feb 07, 2013","8.3497","8.4244","8.4619","8.3320","-0.91%"
"Feb 06, 2013","8.4265","8.4611","8.4758","8.4082","-0.41%"
"Feb 05, 2013","8.4611","8.4227","8.4723","8.3814","0.44%"
"Feb 04, 2013","8.4239","8.4953","8.5052","8.4159","-0.86%"
"Feb 01, 2013","8.4973","8.4430","8.5360","8.4393","0.61%"
"Jan 31, 2013","8.4455","8.4392","8.4529","8.4194","0.07%"
"Jan 30, 2013","8.4394","8.3976","8.4531","8.3839","0.48%"
"Jan 29, 2013","8.3988","8.3722","8.4013","8.3484","0.31%"
"Jan 28, 2013","8.3725","8.3694","8.3874","8.3527","0.00%"
"Jan 25, 2013","8.3725","8.3164","8.3868","8.3039","0.67%"
"Jan 24, 2013","8.3170","8.2809","8.3288","8.2603","0.41%"
"Jan 23, 2013","8.2827","8.2845","8.3033","8.2467","-0.03%"
"Jan 22, 2013","8.2854","8.2815","8.3185","8.2509","0.05%"
"Jan 21, 2013","8.2815","8.2681","8.2952","8.2668","0.05%"
"Jan 18, 2013","8.2777","8.3149","8.3317","8.2532","-0.45%"
"Jan 17, 2013","8.3151","8.2592","8.3226","8.2482","0.65%"
"Jan 16, 2013","8.2617","8.2663","8.2835","8.2399","-0.06%"
"Jan 15, 2013","8.2669","8.3160","8.3271","8.2427","-0.65%"
"Jan 14, 2013","8.3213","8.3053","8.3325","8.2924","0.34%"
"Jan 11, 2013","8.2935","8.2511","8.3096","8.2335","0.47%"
"Jan 10, 2013","8.2545","8.1330","8.2626","8.1133","1.47%"
"Jan 09, 2013","8.1352","8.1402","8.1532","8.1156","-0.11%"
"Jan 08, 2013","8.1442","8.1711","8.1811","8.1253","-0.33%"
"Jan 07, 2013","8.1711","8.1474","8.1735","8.1082","0.33%"
"Jan 04, 2013","8.1439","8.1309","8.1551","8.0975","0.17%"
"Jan 03, 2013","8.1299","8.2119","8.2184","8.1284","-1.05%"
"Jan 02, 2013","8.2162","8.2237","8.2866","8.1957","-0.07%"
"Jan 01, 2013","8.2221","8.2169","8.2414","8.2106","0.00%"
"Dec 31, 2012","8.2218","8.2328","8.2483","8.2050","-0.20%"
"Dec 28, 2012","8.2384","8.2531","8.2836","8.2029","-0.20%"
"Dec 27, 2012","8.2549","8.2428","8.2835","8.2325","0.11%"
"Dec 26, 2012","8.2459","8.2179","8.2646","8.2092","0.32%"
"Dec 25, 2012","8.2200","8.2220","8.2318","8.2089","-0.01%"
"Dec 24, 2012","8.2206","8.2059","8.2487","8.2022","0.08%"
"Dec 21, 2012","8.2139","8.2494","8.2574","8.1941","-0.45%"
"Dec 20, 2012","8.2513","8.2407","8.2843","8.2146","0.08%"
"Dec 19, 2012","8.2445","8.2415","8.2888","8.2380","0.02%"
"Dec 18, 2012","8.2430","8.2072","8.2536","8.1960","0.40%"
"Dec 17, 2012","8.2098","8.2188","8.2326","8.1890","-0.07%"
"Dec 14, 2012","8.2154","8.1472","8.2235","8.1416","0.80%"
"Dec 13, 2012","8.1502","8.1721","8.1758","8.1254","-0.25%"
"Dec 12, 2012","8.1710","8.1229","8.1892","8.1096","0.58%"
"Dec 11, 2012","8.1235","8.0623","8.1310","8.0555","0.60%"
"Dec 10, 2012","8.0750","8.0291","8.0756","7.9990","0.26%"
"Dec 07, 2012","8.0543","8.0780","8.0811","8.0229","-0.28%"
"Dec 06, 2012","8.0771","8.1343","8.1512","8.0643","-0.74%"
"Dec 05, 2012","8.1374","8.1503","8.1689","8.1294","-0.18%"
"Dec 04, 2012","8.1524","8.1290","8.1605","8.1217","0.29%"
"Dec 03, 2012","8.1286","8.0814","8.1454","8.0801","0.45%"
"Nov 30, 2012","8.0925","8.0810","8.1053","8.0739","0.12%"
"Nov 29, 2012","8.0827","8.0581","8.1063","8.0572","0.26%"
"Nov 28, 2012","8.0620","8.0502","8.0657","8.0195","0.13%"
"Nov 27, 2012","8.0517","8.0748","8.1025","8.0352","-0.29%"
"Nov 26, 2012","8.0754","8.0730","8.0847","8.0573","-0.08%"
"Nov 23, 2012","8.0817","8.0246","8.0936","8.0140","0.70%"
"Nov 22, 2012","8.0257","7.9900","8.0357","7.9894","0.42%"
"Nov 21, 2012","7.9918","7.9862","7.9967","7.9358","0.04%"
"Nov 20, 2012","7.9890","7.9888","7.9958","7.9561","0.01%"
"Nov 19, 2012","7.9886","7.9489","7.9936","7.9427","0.55%"
"Nov 16, 2012","7.9448","7.9656","7.9722","7.9115","-0.27%"
"Nov 15, 2012","7.9663","7.9275","7.9806","7.9151","0.47%"
"Nov 14, 2012","7.9290","7.9101","7.9539","7.9058","0.24%"
"Nov 13, 2012","7.9099","7.9153","7.9242","7.8821","-0.10%"
"Nov 12, 2012","7.9176","7.9393","7.9546","7.9075","-0.26%"
"Nov 09, 2012","7.9383","7.9588","7.9777","7.9237","-0.25%"
"Nov 08, 2012","7.9585","7.9711","7.9801","7.9382","-0.19%"
"Nov 07, 2012","7.9738","8.0029","8.0404","7.9505","-0.37%"
"Nov 06, 2012","8.0034","7.9876","8.0116","7.9698","0.17%"
"Nov 05, 2012","7.9901","8.0020","8.0229","7.9720","-0.27%"
"Nov 02, 2012","8.0119","8.0730","8.0817","8.0007","-0.81%"
"Nov 01, 2012","8.0775","8.0809","8.1025","8.0624","-0.08%"
"Oct 31, 2012","8.0838","8.0868","8.1225","8.0749","-0.05%"
"Oct 30, 2012","8.0877","8.0541","8.1027","8.0468","0.38%"
"Oct 29, 2012","8.0570","8.0862","8.0884","8.0435","-0.38%"
"Oct 26, 2012","8.0878","8.0760","8.0953","8.0480","0.18%"
"Oct 25, 2012","8.0730","8.1009","8.1291","8.0673","-0.39%"
"Oct 24, 2012","8.1046","8.1109","8.1239","8.0709","-0.11%"
"Oct 23, 2012","8.1135","8.1712","8.1789","8.0909","-0.69%"
"Oct 22, 2012","8.1698","8.1443","8.1829","8.1374","0.32%"
"Oct 19, 2012","8.1440","8.1664","8.1761","8.1362","-0.29%"
"Oct 18, 2012","8.1673","8.2031","8.2080","8.1589","-0.47%"
"Oct 17, 2012","8.2056","8.2023","8.2217","8.1834","0.26%"
"Oct 16, 2012","8.1846","8.1178","8.1859","8.1140","0.81%"
"Oct 15, 2012","8.1186","8.1189","8.1405","8.0733","0.02%"
"Oct 12, 2012","8.1170","8.1143","8.1415","8.0975","0.02%"
"Oct 11, 2012","8.1155","8.0807","8.1299","8.0519","0.36%"
"Oct 10, 2012","8.0866","8.0965","8.1180","8.0703","-0.17%"
"Oct 09, 2012","8.1000","8.1522","8.1676","8.0840","-0.66%"
"Oct 08, 2012","8.1540","8.1824","8.1873","8.1328","-0.45%"
"Oct 05, 2012","8.1912","8.1799","8.2151","8.1642","0.11%"
"Oct 04, 2012","8.1821","8.1114","8.1890","8.1095","0.87%"
"Oct 03, 2012","8.1114","8.1164","8.1296","8.0913","-0.10%"
"Oct 02, 2012","8.1192","8.0963","8.1507","8.0925","0.24%"
"Oct 01, 2012","8.0998","8.0726","8.1325","8.0449","0.25%"
"Sep 28, 2012","8.0797","8.1385","8.1519","8.0663","-0.73%"
"Sep 27, 2012","8.1394","8.1113","8.1476","8.0837","0.35%"
"Sep 26, 2012","8.1113","8.1356","8.1439","8.0873","-0.30%"
"Sep 25, 2012","8.1356","8.1577","8.1804","8.1213","-0.27%"
"Sep 24, 2012","8.1579","8.1809","8.1849","8.1318","-0.30%"
"Sep 21, 2012","8.1827","8.1720","8.2281","8.1686","0.10%"
"Sep 20, 2012","8.1747","8.2296","8.2406","8.1436","-0.69%"
"Sep 19, 2012","8.2317","8.2427","8.2600","8.1962","-0.15%"
"Sep 18, 2012","8.2440","8.2841","8.2904","8.2307","-0.51%"
"Sep 17, 2012","8.2863","8.2884","8.3205","8.2639","-0.04%"
"Sep 14, 2012","8.2899","8.2187","8.3164","8.2107","0.85%"
"Sep 13, 2012","8.2204","8.1607","8.2312","8.1371","0.72%"
"Sep 12, 2012","8.1613","8.1403","8.1847","8.1031","0.22%"
"Sep 11, 2012","8.1431","8.0860","8.1551","8.0828","0.72%"
"Sep 10, 2012","8.0852","8.1239","8.1263","8.0822","-0.55%"
"Sep 07, 2012","8.1296","8.0110","8.1296","8.0039","1.47%"
"Sep 06, 2012","8.0121","8.0002","8.0247","7.9659","0.13%"
"Sep 05, 2012","8.0018","7.9737","8.0165","7.9355","0.32%"
"Sep 04, 2012","7.9763","7.9791","8.0084","7.9674","-0.10%"
"Sep 03, 2012","7.9839","7.9863","7.9972","7.9629","-0.02%"
"Aug 31, 2012","7.9855","7.9387","8.0223","7.9294","0.55%"
"Aug 30, 2012","7.9421","7.9588","7.9778","7.9279","-0.20%"
"Aug 29, 2012","7.9584","7.9800","7.9857","7.9499","-0.29%"
"Aug 28, 2012","7.9816","7.9428","7.9905","7.9224","0.45%"
"Aug 27, 2012","7.9460","7.9472","7.9689","7.9379","-0.06%"
"Aug 24, 2012","7.9510","7.9813","7.9870","7.9307","-0.39%"
"Aug 23, 2012","7.9823","7.9572","8.0007","7.9533","0.32%"
"Aug 22, 2012","7.9571","7.9252","7.9653","7.8943","0.38%"
"Aug 21, 2012","7.9270","7.8498","7.9390","7.8472","0.96%"
"Aug 20, 2012","7.8515","7.8458","7.8641","7.8174","0.12%"
"Aug 17, 2012","7.8423","7.8651","7.8728","7.8121","-0.29%"
"Aug 16, 2012","7.8654","7.8156","7.8769","7.8024","0.60%"
"Aug 15, 2012","7.8185","7.8325","7.8536","7.8011","-0.21%"
"Aug 14, 2012","7.8347","7.8435","7.8773","7.8307","-0.14%"
"Aug 13, 2012","7.8456","7.8138","7.8699","7.7961","0.36%"
"Aug 10, 2012","7.8172","7.8227","7.8332","7.7840","-0.10%"
"Aug 09, 2012","7.8254","7.8647","7.8772","7.7993","-0.51%"
"Aug 08, 2012","7.8659","7.8923","7.8993","7.8401","-0.35%"
"Aug 07, 2012","7.8936","7.9002","7.9230","7.8799","-0.13%"
"Aug 06, 2012","7.9035","7.8989","7.9308","7.8630","0.12%"
"Aug 03, 2012","7.8939","7.7556","7.8977","7.7448","1.77%"
"Aug 02, 2012","7.7568","7.7868","7.8977","7.7246","-0.39%"
"Aug 01, 2012","7.7871","7.8214","7.8556","7.7791","-0.51%"
"Jul 31, 2012","7.8268","7.8196","7.8448","7.7843","0.07%"
"Jul 30, 2012","7.8216","7.8515","7.8553","7.7971","-0.50%"
"Jul 27, 2012","7.8612","7.8388","7.9052","7.8100","0.26%"
"Jul 26, 2012","7.8411","7.7613","7.8720","7.7344","0.97%"
"Jul 25, 2012","7.7655","7.7031","7.7778","7.6954","0.82%"
"Jul 24, 2012","7.7025","7.7336","7.7578","7.6884","-0.47%"
"Jul 23, 2012","7.7389","7.7246","7.7543","7.7056","-0.12%"
"Jul 20, 2012","7.7479","7.8239","7.8269","7.7387","-1.00%"
"Jul 19, 2012","7.8259","7.8211","7.8522","7.7915","0.02%"
"Jul 18, 2012","7.8241","7.8299","7.8431","7.7799","-0.13%"
"Jul 17, 2012","7.8341","7.8244","7.8561","7.7663","0.09%"
"Jul 16, 2012","7.8272","7.8186","7.8413","7.7645","0.15%"
"Jul 13, 2012","7.8155","7.7728","7.8194","7.7569","0.52%"
"Jul 12, 2012","7.7754","7.7926","7.8003","7.7531","-0.25%"
"Jul 11, 2012","7.7949","7.7976","7.8313","7.7761","-0.07%"
"Jul 10, 2012","7.8001","7.8451","7.8516","7.7868","-0.62%"
"Jul 09, 2012","7.8486","7.8086","7.8531","7.7991","0.35%"
"Jul 06, 2012","7.8209","7.8747","7.8944","7.8010","-0.70%"
"Jul 05, 2012","7.8763","7.9509","7.9651","7.8572","-0.93%"
"Jul 04, 2012","7.9499","8.0059","8.0075","7.9383","-0.74%"
"Jul 03, 2012","8.0088","7.9869","8.0231","7.9765","0.24%"
"Jul 02, 2012","7.9895","8.0499","8.0518","7.9778","-0.67%"
"Jun 29, 2012","8.0437","7.9075","8.0653","7.9029","1.71%"
"Jun 28, 2012","7.9084","7.9254","7.9683","7.8811","-0.24%"
"Jun 27, 2012","7.9278","7.9469","7.9656","7.9089","-0.25%"
"Jun 26, 2012","7.9479","7.9539","7.9718","7.9148","-0.12%"
"Jun 25, 2012","7.9574","7.9880","7.9990","7.9343","-0.54%"
"Jun 22, 2012","8.0007","7.9848","8.0102","7.9670","0.21%"
"Jun 21, 2012","7.9838","8.0785","8.0845","7.9740","-1.18%"
"Jun 20, 2012","8.0794","8.0609","8.1048","8.0359","0.21%"
"Jun 19, 2012","8.0624","7.9930","8.0904","7.9875","0.83%"
"Jun 18, 2012","7.9962","8.0968","8.1139","7.9816","-0.61%"
"Jun 15, 2012","8.0449","8.0430","8.0627","8.0134","-0.03%"
"Jun 14, 2012","8.0475","8.0007","8.0501","7.9877","0.61%"
"Jun 13, 2012","7.9985","7.9661","8.0305","7.9467","0.35%"
"Jun 12, 2012","7.9704","7.9395","7.9833","7.9254","0.32%"
"Jun 11, 2012","7.9449","8.0623","8.0709","7.9420","-0.36%"
"Jun 08, 2012","7.9739","7.9937","8.0028","7.9205","-0.25%"
"Jun 07, 2012","7.9935","8.0036","8.0361","7.9743","-0.09%"
"Jun 06, 2012","8.0011","7.9276","8.0100","7.9161","0.90%"
"Jun 05, 2012","7.9301","7.9512","7.9830","7.9008","-0.30%"
"Jun 04, 2012","7.9538","7.9173","7.9629","7.8829","0.43%"
"Jun 01, 2012","7.9201","7.8706","7.9354","7.8250","0.62%"
"May 31, 2012","7.8712","7.8609","7.9165","7.8552","0.09%"
"May 30, 2012","7.8643","7.9252","7.9318","7.8577","-0.89%"
"May 29, 2012","7.9348","7.9565","7.9818","7.9100","-0.29%"
"May 28, 2012","7.9578","7.9717","8.0071","7.9452","0.21%"
"May 25, 2012","7.9410","7.9551","7.9977","7.9267","-0.17%"
"May 24, 2012","7.9545","7.9736","8.0070","7.9385","-0.23%"
"May 23, 2012","7.9730","8.0203","8.0385","7.9457","-0.56%"
"May 22, 2012","8.0182","8.1062","8.1128","8.0020","-1.12%"
"May 21, 2012","8.1090","8.0878","8.1165","8.0498","0.24%"
"May 18, 2012","8.0894","8.0226","8.0970","7.9999","0.74%"
"May 17, 2012","8.0299","8.0377","8.0614","8.0109","-0.11%"
"May 16, 2012","8.0389","8.0429","8.0681","8.0185","-0.06%"
"May 15, 2012","8.0437","8.1052","8.1299","8.0360","-0.79%"
"May 14, 2012","8.1077","8.1275","8.1491","8.1026","-0.53%"
"May 11, 2012","8.1509","8.1644","8.1774","8.1477","-0.21%"
"May 10, 2012","8.1679","8.1583","8.1959","8.1539","0.09%"
"May 09, 2012","8.1605","8.1992","8.2039","8.1458","-0.50%"
"May 08, 2012","8.2019","8.2356","8.2426","8.1880","-0.40%"
"May 07, 2012","8.2345","8.2154","8.2421","8.1688","-0.19%"
"May 04, 2012","8.2505","8.2907","8.3116","8.2469","-0.51%"
"May 03, 2012","8.2924","8.2950","8.3120","8.2574","-0.08%"
"May 02, 2012","8.2988","8.3505","8.3574","8.2755","-0.66%"
"May 01, 2012","8.3537","8.3536","8.3827","8.3296","-0.01%"
"Apr 30, 2012","8.3546","8.3529","8.3711","8.3322","-0.11%"
"Apr 27, 2012","8.3635","8.3156","8.3750","8.2971","0.41%"
"Apr 26, 2012","8.3296","8.3339","8.3612","8.3209","-0.09%"
"Apr 25, 2012","8.3371","8.3217","8.3449","8.3041","0.18%"
"Apr 24, 2012","8.3220","8.2995","8.3379","8.2894","0.29%"
"Apr 23, 2012","8.2980","8.3214","8.3358","8.2658","-0.53%"
"Apr 20, 2012","8.3422","8.2799","8.3454","8.2774","0.73%"
"Apr 19, 2012","8.2817","8.2695","8.2987","8.2375","0.12%"
"Apr 18, 2012","8.2718","8.2720","8.2825","8.2291","-0.01%"
"Apr 17, 2012","8.2730","8.2939","8.3013","8.2504","-0.30%"
"Apr 16, 2012","8.2982","8.2342","8.3039","8.1971","0.66%"
"Apr 13, 2012","8.2434","8.3150","8.3281","8.2351","-0.88%"
"Apr 12, 2012","8.3165","8.2685","8.3336","8.2607","0.55%"
"Apr 11, 2012","8.2711","8.2546","8.3002","8.2439","0.19%"
"Apr 10, 2012","8.2554","8.2673","8.2933","8.2371","-0.15%"
"Apr 09, 2012","8.2675","8.2598","8.2858","8.2166","0.09%"
"Apr 06, 2012","8.2599","8.2451","8.2713","8.2283","0.14%"
"Apr 05, 2012","8.2483","8.2743","8.3064","8.2263","-0.34%"
"Apr 04, 2012","8.2762","8.3316","8.3379","8.2529","-0.70%"
"Apr 03, 2012","8.3345","8.3882","8.4195","8.3203","-0.67%"
"Apr 02, 2012","8.3908","8.4116","8.4285","8.3616","-0.16%"
"Mar 30, 2012","8.4041","8.3852","8.4275","8.3807","0.20%"
"Mar 29, 2012","8.3871","8.3943","8.4193","8.3557","-0.11%"
"Mar 28, 2012","8.3964","8.3972","8.4360","8.3692","-0.04%"
"Mar 27, 2012","8.3997","8.4311","8.4421","8.3934","-0.43%"
"Mar 26, 2012","8.4357","8.3659","8.4420","8.3280","0.78%"
"Mar 23, 2012","8.3702","8.3124","8.3842","8.2924","0.67%"
"Mar 22, 2012","8.3143","8.3509","8.3724","8.2722","-0.48%"
"Mar 21, 2012","8.3546","8.3620","8.4021","8.3306","-0.10%"
"Mar 20, 2012","8.3629","8.3692","8.3826","8.3292","-0.10%"
"Mar 19, 2012","8.3712","8.3324","8.3874","8.3063","0.49%"
"Mar 16, 2012","8.3303","8.2778","8.3394","8.2479","0.61%"
"Mar 15, 2012","8.2801","8.2492","8.3035","8.2316","0.36%"
"Mar 14, 2012","8.2501","8.2727","8.2926","8.2359","-0.34%"
"Mar 13, 2012","8.2780","8.3172","8.3421","8.2569","-0.52%"
"Mar 12, 2012","8.3211","8.2724","8.3268","8.2554","0.53%"
"Mar 09, 2012","8.2771","8.3881","8.3888","8.2641","-1.27%"
"Mar 08, 2012","8.3838","8.2947","8.3946","8.2865","1.03%"
"Mar 07, 2012","8.2982","8.2720","8.3065","8.2627","0.32%"
"Mar 06, 2012","8.2720","8.3367","8.3470","8.2638","-0.75%"
"Mar 05, 2012","8.3348","8.3071","8.3519","8.2977","0.23%"
"Mar 02, 2012","8.3159","8.3867","8.4031","8.3042","-0.86%"
"Mar 01, 2012","8.3880","8.3861","8.4138","8.3665","0.01%"
"Feb 29, 2012","8.3875","8.4808","8.4911","8.3785","-1.13%"
"Feb 28, 2012","8.4833","8.4411","8.4870","8.4331","0.46%"
"Feb 27, 2012","8.4442","8.4785","8.4891","8.4211","-0.36%"
"Feb 24, 2012","8.4749","8.4217","8.4944","8.4112","0.62%"
"Feb 23, 2012","8.4224","8.3384","8.4236","8.3277","0.98%"
"Feb 22, 2012","8.3407","8.3321","8.3544","8.3170","0.05%"
"Feb 21, 2012","8.3369","8.3454","8.3749","8.3079","-0.09%"
"Feb 20, 2012","8.3440","8.3039","8.3656","8.2964","0.72%"
"Feb 17, 2012","8.2843","8.2756","8.3134","8.2604","0.05%"
"Feb 16, 2012","8.2798","8.2307","8.2949","8.1749","0.56%"
"Feb 15, 2012","8.2337","8.2681","8.3136","8.2168","-0.37%"
"Feb 14, 2012","8.2641","8.3073","8.3268","8.2385","-0.54%"
"Feb 13, 2012","8.3088","8.3191","8.3662","8.3035","0.09%"
"Feb 10, 2012","8.3015","8.3606","8.3670","8.2851","-0.74%"
"Feb 09, 2012","8.3636","8.3449","8.3859","8.3160","0.23%"
"Feb 08, 2012","8.3447","8.3586","8.3677","8.3191","-0.22%"
"Feb 07, 2012","8.3630","8.2902","8.3680","8.2540","0.90%"
"Feb 06, 2012","8.2885","8.2635","8.2986","8.2221","0.05%"
"Feb 03, 2012","8.2840","8.2823","8.3237","8.2345","-0.01%"
"Feb 02, 2012","8.2849","8.2994","8.3234","8.2440","-0.18%"
"Feb 01, 2012","8.2996","8.2515","8.3380","8.2126","0.60%"
"Jan 31, 2012","8.2503","8.3151","8.3412","8.2263","-0.81%"
"Jan 30, 2012","8.3175","8.3741","8.3810","8.2771","-0.73%"
"Jan 27, 2012","8.3783","8.2988","8.3796","8.2804","0.97%"
"Jan 26, 2012","8.2982","8.2975","8.3514","8.2886","-0.06%"
"Jan 25, 2012","8.3029","8.2500","8.3111","8.1879","0.66%"
"Jan 24, 2012","8.2482","8.2500","8.2748","8.2025","-0.07%"
"Jan 23, 2012","8.2539","8.1506","8.2684","8.1499","0.74%"
